id;data_criacao;marca;modelo;kms;data_peritagem;oficina;estado;autoriz_repar;orc_pecas;orc_mo_chapa;orc_mo_pintura;orc_mat_pintura;orc_mat_comp;imobilizado;data_reboque;ponto_situacao;agendamento_repar;tempo_repar;data_real_inicio_repar;data_real_fim_repar;dias_atraso_sem_fds;mao_obra_chapa;mao_obra_pintura;mo_horas_orc_pintura;mo_horas_orc_chapa
3176;28/07/2023;Renault;Clio;80357;31/07/2023;Queluz;Definitiva;02/08/2023;797,41;536,91;196,22;93,09;0;Não;;Concluído;23/08/2023;3;23/08/2023;25/08/2023;0;8;4;5,03;13,77
3175;28/07/2023;Citroen;Jumper;111901;28/07/2023;Carnaxide;Definitiva;02/08/2023;424,79;73,22;0;0;0;Não;;Concluído;24/08/2023;2;24/08/2023;24/08/2023;0;0,5;0,5;0;1,88
3128;20/07/2023;Peugeot;308;3739;27/07/2023;Queluz;Definitiva;28/07/2023;115,85;180,6;130,32;91,03;0;Não;;Concluído;23/08/2023;2;23/08/2023;24/08/2023;0;2;2;3,34;4,63
3148;25/07/2023;Renault;Trafic;2420;26/07/2023;Carnaxide;Definitiva;26/07/2023;268,13;161,07;130,32;91,03;0;Não;;Concluído;23/08/2023;3;23/08/2023;25/08/2023;0;2,5;2;3,34;4,13
3146;25/07/2023;Peugeot;308;11112;26/07/2023;Carnaxide;Definitiva;26/07/2023;637,33;390,48;159,61;130,24;0;Não;;Concluído;21/08/2023;4;21/08/2023;23/08/2023;0;3,5;3,5;4,09;10,01
3133;21/07/2023;Renault;ZOE;179664;25/07/2023;Queluz;Definitiva;26/07/2023;1 482,98 €;205,01;59,55;55,12;0;Não;;Concluído;10/08/2023;2;10/08/2023;10/08/2023;0;2;1;1,53;5,26
3124;20/07/2023;Renault;Scenic;140291;25/07/2023;Carnaxide;Definitiva;26/07/2023;420,54;438,7;277,73;138,94;0;Não;;Concluído;29/08/2023;4;29/08/2023;01/09/2023;0;3;5;7,12;11,25
3084;14/07/2023;Renault;Clio;167014;24/07/2023;Carnaxide;Definitiva;25/07/2023;225,82;722,39;255,76;132,35;0;Não;;Concluído;28/08/2023;5;28/08/2023;29/08/2023;0;7;6;6,56;18,52
3118;20/07/2023;Opel;Insignia;115214;24/07/2023;Carnaxide;Definitiva;29/08/2023;954,16;341,67;133,74;96,09;0;Não;;Concluído;27/09/2023;3;27/09/2023;29/09/2023;0;3;2,5;3,43;8,76
3126;20/07/2023;Toyota;Corolla;51028;21/07/2023;Carnaxide;Definitiva;24/07/2023;521,01;165,95;67,36;75,1;0;Não;;Concluído;06/09/2023;3;06/09/2023;08/09/2023;0;1,5;1;1,73;4,26
3119;20/07/2023;Mercedes-Benz;GLC SUV (253);8355;21/07/2023;Carnaxide;Definitiva;24/07/2023;938,99;73,22;0;0;0;Não;;Concluído;08/08/2023;3;08/08/2023;08/08/2023;0;0,5;0;0;1,88
3102;18/07/2023;Volkswagen;Passat;59835;21/07/2023;Carnaxide;Definitiva;21/07/2023;289,7;800,48;278,71;163,49;0;Não;;Concluído;07/08/2023;5;07/08/2023;10/08/2023;0;9;4;7,15;20,53
3068;13/07/2023;Volvo;XC40;37341;21/07/2023;Carnaxide;Definitiva;21/07/2023;272,45;302,62;128,86;101,91;0;Não;;Concluído;06/09/2023;3;06/09/2023;08/09/2023;0;2;2;3,3;7,76
3113;19/07/2023;Renault;Trafic;30607;21/07/2023;Carnaxide;Definitiva;21/07/2023;248,49;14,64;0;0;0;Não;;Concluído;18/08/2023;2;18/08/2023;18/08/2023;0;0,1;0;0;0,38
3086;14/07/2023;Renault;Clio;220889;19/07/2023;Carnaxide;Definitiva;15/08/2023;608,85;161,07;76,14;79,92;0;Não;;Concluído;24/08/2023;3;24/08/2023;24/08/2023;0;2;2;1,95;4,13
3101;18/07/2023;Peugeot;308;48337;20/07/2023;Carnaxide;Definitiva;20/07/2023;853,78;82,98;143,99;102,26;0;Não;;Concluído;16/08/2023;3;16/08/2023;17/08/2023;0;1,5;2,5;3,69;2,13
3096;17/07/2023;SEAT;Leon;28095;19/07/2023;Carnaxide;Definitiva;20/07/2023;501,14;58,57;67,36;75,1;0;Não;;Concluído;10/08/2023;2;11/08/2023;11/08/2023;0;1,5;1;1,73;1,5
3051;11/07/2023;Volkswagen;ID.4;7998;19/07/2023;Carnaxide;Definitiva;20/07/2023;92;312,39;130,32;91,03;0;Não;;Concluído;17/08/2023;2;17/08/2023;18/08/2023;0;2;2;3,34;8,01
3069;13/07/2023;Opel;Corsa;119470;18/07/2023;Queluz;Definitiva;19/07/2023;183,31;24,41;52,23;17,59;0;Não;;Concluído;04/08/2023;1;04/08/2023;04/08/2023;0;0,2;0,5;1,34;0,63
3098;18/07/2023;Peugeot;308;36042;18/07/2023;Carnaxide;Definitiva;18/07/2023;631,23;146,43;67,36;75,1;0;Não;;Concluído;03/08/2023;2;03/08/2023;04/08/2023;0;1,5;1;1,73;3,75
3026;06/07/2023;Nissan;Micra;41678;17/07/2023;Queluz;Definitiva;18/07/2023;1 035,54 €;566,2;156,19;63,45;0;Não;;Concluído;08/08/2023;4;08/08/2023;08/08/2023;0;5;1;4;14,52
3076;14/07/2023;Peugeot;108;71211;17/07/2023;Carnaxide;Definitiva;19/07/2023;582,84;175,72;132,76;81,42;0;Não;;Concluído;09/08/2023;3;09/08/2023;10/08/2023;0;3;2;3,4;4,51
2974;28/06/2023;Toyota;Yaris;50744;17/07/2023;Carnaxide;Definitiva;18/07/2023;29,53;19,52;52,23;17,59;0;Não;;Concluído;03/08/2023;2;03/08/2023;03/08/2023;0;0,2;0,5;1,34;0,5
3080;14/07/2023;Peugeot;3008;20734;14/07/2023;Queluz;Definitiva;08/08/2023;309,92;390,48;204,03;84,71;0;Não;;Concluído;05/09/2023;3;05/09/2023;06/09/2023;0;4;3,5;5,23;10,01
3053;12/07/2023;Opel;Insignia;48130;14/07/2023;Queluz;Definitiva;14/07/2023;141,89;292,85;130,32;91,03;0;Não;;Concluído;03/08/2023;2;03/08/2023;04/08/2023;0;2,5;2,5;3,34;7,51
3075;13/07/2023;SEAT;Leon;153356;14/07/2023;Carnaxide;Definitiva;14/07/2023;321;87,86;47,35;19,53;0;Não;;Concluído;24/08/2023;2;24/08/2023;24/08/2023;0;1;0,5;1,21;2,25
3056;12/07/2023;Peugeot;208;1695;13/07/2023;Carnaxide;Definitiva;14/07/2023;582,9;278,21;120,07;70,93;0;Não;;Concluído;07/08/2023;3;07/08/2023;08/08/2023;0;2,5;2;3,08;7,13
3043;10/07/2023;SEAT;Leon;43730;13/07/2023;Carnaxide;Definitiva;18/07/2023;1 051,49 €;126,91;67,36;84,49;0;Não;;Concluído;26/10/2023;2;26/10/2023;27/10/2023;0;1,5;1;1,73;3,25
3017;06/07/2023;Opel;Insignia;139476;12/07/2023;Carnaxide;Definitiva;13/07/2023;667,53;1 064,06 €;700,91;452,51;0;Não;;Concluído;03/08/2023;7;03/08/2023;10/08/2023;0;6,5;12;17,97;27,28
3012;05/07/2023;Fiat;Tipo;91059;12/07/2023;Carnaxide;Definitiva;13/07/2023;943,75;126,91;174,74;119,13;0;Não;;Concluído;02/08/2023;3;02/08/2023;03/08/2023;0;1;3,5;4,48;3,25
3040;10/07/2023;Opel;Insignia;41582;11/07/2023;Carnaxide;Definitiva;11/07/2023;423,3;273,34;130,32;91,03;0;Não;;Concluído;02/08/2023;3;02/08/2023;03/08/2023;0;2,5;2;3,34;7,01
3018;06/07/2023;Mercedes-Benz;Classe C (204);120497;11/07/2023;Carnaxide;Definitiva;12/07/2023;123,12;541,79;130,32;91,03;0;Não;;Concluído;01/08/2023;4;01/08/2023;02/08/2023;0;4;2;3,34;13,89
3046;10/07/2023;Renault;Megane;121051;11/07/2023;Carnaxide;Definitiva;12/07/2023;538,9;307,51;130,32;91,03;0;Não;;Concluído;07/08/2023;3;07/08/2023;08/08/2023;0;3;2;3,34;7,88
3035;07/07/2023;Volvo;C30;3532;10/07/2023;Carnaxide;Definitiva;12/07/2023;133,12;449,05;130,32;91,03;0;Não;;Concluído;02/08/2023;3;02/08/2023;04/08/2023;0;3;2;3,34;11,51
3016;05/07/2023;Renault;Clio;193092;07/07/2023;Queluz;Definitiva;17/08/2023;335,88;468,58;370,47;193,81;0;Não;;Concluído;13/09/2023;4;13/09/2023;14/09/2023;0;4;4,5;9,5;12,01
3024;06/07/2023;Renault;ZOE;59084;07/07/2023;Carnaxide;Definitiva;11/07/2023;1 311,06 €;219,64;68,33;86,1;0;Não;;Concluído;02/08/2023;3;02/08/2023;03/08/2023;0;2;1,5;1,75;5,63
3020;06/07/2023;Volkswagen;Caddy;85247;06/07/2023;Carnaxide;Definitiva;06/07/2023;149,2;1 068,94 €;583,77;323,39;0;Não;;Concluído;27/07/2023;7;27/07/2023;31/07/2023;0;12;9;14,97;27,41
3009;05/07/2023;Fiat;Tipo;72942;05/07/2023;Carnaxide;Definitiva;05/07/2023;601,89;61,01;67,36;75,1;0;Não;;Concluído;25/07/2023;2;25/07/2023;26/07/2023;0;1;1;1,73;1,56
2993;30/06/2023;Mini;Countryman;22468;04/07/2023;Queluz;Definitiva;06/07/2023;687,94;471,83;218,67;118,72;0;Não;;Concluído;26/07/2023;4;26/07/2023;28/07/2023;0;8;4;5,61;12,1
2991;30/06/2023;Mini;Countryman;22468;04/07/2023;Queluz;Definitiva;06/07/2023;687,94;471,83;218,67;118,72;0;Não;;Concluído;26/07/2023;4;26/07/2023;28/07/2023;0;8;3;5,61;12,1
2901;19/06/2023;Volvo;XC90;115280;04/07/2023;Queluz;Definitiva;05/07/2023;4 226,52 €;532,03;258,2;180,39;0;Não;;Concluído;26/07/2023;3;26/07/2023;28/07/2023;0;7;3;6,62;13,64
2989;30/06/2023;Volvo;XC40;0;04/07/2023;Carnaxide;Definitiva;05/07/2023;241,76;200,12;73,7;44,71;0;Não;;Concluído;25/07/2023;3;25/07/2023;26/07/2023;0;2;2;1,89;5,13
2984;29/06/2023;Nissan;Qashqai;87134;30/06/2023;Carnaxide;Definitiva;04/07/2023;4 179,82 €;1 762,04 €;524,22;384,46;0;Não;;Concluído;20/07/2023;8;20/07/2023;26/07/2023;0;14;9;13,44;45,18
2996;03/07/2023;BMW;X2;46323;03/07/2023;Queluz;Definitiva;04/07/2023;238,56;569,45;286,03;143,61;0;Não;;Concluído;19/07/2023;3;14/07/2023;14/07/2023;0;8;5;7,33;14,6
2926;22/06/2023;Volvo;V60;192530;30/06/2023;Carnaxide;Definitiva;30/06/2023;430,39;507,63;214,28;94,07;0;Não;;Concluído;28/08/2023;5;28/08/2023;30/08/2023;0;7;3,5;5,49;13,02
2976;28/06/2023;Fiat;Tipo;103693;30/06/2023;Carnaxide;Definitiva;03/07/2023;1 268,62 €;386,73;130,32;91,03;0;Não;;Concluído;26/07/2023;3;26/07/2023;27/07/2023;0;2;2;3,34;9,92
2987;30/06/2023;BMW;Serie 3;54724;03/07/2023;Carnaxide;Definitiva;03/07/2023;1 621,63 €;117,96;184,01;140,76;0;Não;;Concluído;01/08/2023;3;01/08/2023;02/08/2023;0;1,5;2;4,72;3,02
2962;27/06/2023;Peugeot;5008;51230;29/06/2023;Carnaxide;Definitiva;12/07/2023;366,83;483,22;213,3;93,08;0;Não;;Concluído;01/08/2023;4;01/08/2023;02/08/2023;0;4;3,5;5,47;12,39
2954;26/06/2023;Renault;Megane;151401;28/06/2023;Carnaxide;Definitiva;28/06/2023;925,93;346,55;168,88;120,61;0;Não;;Concluído;08/08/2023;3;08/08/2023;09/08/2023;0;3;3;4,33;8,89
2949;23/06/2023;Hyundai;IONIQ;83203;28/06/2023;Carnaxide;Definitiva;10/10/2023;807,18;307,5;130,32;91,03;0;Não;;Concluído;31/10/2023;3;31/10/2023;03/11/2023;0;2;2;3,34;7,88
2971;28/06/2023;BMW;X1;53815;28/06/2023;Carnaxide;Definitiva;03/07/2023;892,23;284,73;270,9;123,94;0;Não;;Concluído;25/07/2023;4;25/07/2023;26/07/2023;0;4;4;6,95;7,3
2950;23/06/2023;Citroen;Berlingo;95694;28/06/2023;Carnaxide;Definitiva;28/06/2023;833,37;87,86;0;0;0;Não;;Concluído;01/08/2023;2;01/08/2023;01/08/2023;0;1,5;0;0;2,25
2963;27/06/2023;Peugeot;2008;17689;28/06/2023;Carnaxide;Definitiva;30/06/2023;141,45;688,22;201,59;88,96;0;Não;;Concluído;24/07/2023;5;24/07/2023;26/07/2023;0;10;3,5;5,17;17,65
2966;27/06/2023;Peugeot;3008;37948;28/06/2023;Carnaxide;Definitiva;30/06/2023;237,65;195,24;191,82;65,69;0;Não;;Concluído;19/07/2023;3;19/07/2023;21/07/2023;0;2;3;4,92;5,01
2917;21/06/2023;Volkswagen;Golf;98841;28/06/2023;Queluz;Definitiva;30/06/2023;577,7;141,55;164;76,26;0;Não;;Concluído;13/07/2023;2;13/07/2023;14/07/2023;0;3;2;4,21;3,63
2940;23/06/2023;Peugeot;308;286896;28/06/2023;Queluz;Definitiva;29/06/2023;1 085,6 €;131,78;67,36;75,1;0;Não;;Concluído;14/07/2023;1;14/07/2023;14/07/2023;0;1,5;1;1,73;3,38
2925;22/06/2023;SEAT;Leon;108494;27/06/2023;Carnaxide;Definitiva;27/06/2023;345,5;336,79;130,32;91,03;0;Não;;Concluído;12/07/2023;3;12/07/2023;13/07/2023;0;4;2;3,34;8,64
2935;22/06/2023;Peugeot;5008;46437;27/06/2023;Carnaxide;Definitiva;28/06/2023;981,25;405,12;130,32;91,03;0;Não;;Concluído;19/07/2023;3;19/07/2023;21/07/2023;0;2,5;2;3,34;10,39
2946;23/06/2023;Peugeot;Expert;21451;27/06/2023;Carnaxide;Definitiva;12/07/2023;68,86;1 195,84 €;348,99;172,54;0;Não;;Concluído;21/07/2023;6;21/07/2023;25/07/2023;0;12,5;5;8,95;30,66
2944;23/06/2023;Volvo;XC40;19683;26/06/2023;Queluz;Definitiva;30/06/2023;638,49;97,62;175,23;65,22;0;Não;;Concluído;18/07/2023;2;18/07/2023;18/07/2023;0;0,5;2;4,49;2,5
2921;21/06/2023;Mercedes-Benz;GLB (X247);33114;26/06/2023;Carnaxide;Definitiva;27/06/2023;442,2;380,72;112,75;56,86;0;Não;;Concluído;12/07/2023;3;12/07/2023;13/07/2023;0;3;2;2,89;9,76
2920;21/06/2023;Renault;Megane;62630;23/06/2023;Carnaxide;Definitiva;26/06/2023;150,44;536,9;264,06;172,78;0;Não;;Concluído;18/07/2023;4;18/07/2023;19/07/2023;0;5;6;6,77;13,77
2936;22/06/2023;Peugeot;308;10033;22/06/2023;Queluz;Definitiva;11/07/2023;233,9;68,33;120,07;70,93;0;Não;;Concluído;28/07/2023;1;28/07/2023;28/07/2023;0;1;2;3,08;1,75
2927;22/06/2023;Fiat;Tipo;128422;22/06/2023;Carnaxide;Definitiva;22/06/2023;386,93;122,03;130,32;99,95;0;Não;;Concluído;13/07/2023;2;13/07/2023;14/07/2023;0;1;2,5;3,34;3,13
2891;15/06/2023;Opel;Astra;45002;22/06/2023;Carnaxide;Definitiva;23/06/2023;1 331,09 €;229,4;129,83;93,72;0;Não;;Concluído;12/07/2023;3;12/07/2023;14/07/2023;0;2,5;2,5;3,33;5,88
2907;19/06/2023;Peugeot;2008;33558;22/06/2023;Carnaxide;Definitiva;23/06/2023;1 271,77 €;297,74;303,11;183,29;0;Não;;Concluído;17/07/2023;4;17/07/2023;20/07/2023;0;3;4;7,77;7,63
2909;19/06/2023;Audi;e-tron;14506;22/06/2023;Carnaxide;Definitiva;22/06/2023;887,05;195,25;120,07;70,93;0;Não;;Concluído;11/07/2023;3;11/07/2023;13/07/2023;0;2;2,5;3,08;5,01
2890;15/06/2023;Fiat;Tipo;110260;21/06/2023;Carnaxide;Definitiva;22/06/2023;328,11;187,92;237,7;135,06;0;Não;;Concluído;12/07/2023;3;12/07/2023;14/07/2023;0;2;4;6,09;4,82
2904;19/06/2023;Renault;Kangoo;186593;21/06/2023;Carnaxide;Definitiva;21/06/2023;915,01;1 874,31 €;485,17;260,65;0;Não;;Concluído;06/07/2023;8;06/07/2023;11/07/2023;0;21;9;12,44;48,06
2912;20/06/2023;Peugeot;308;12873;21/06/2023;Carnaxide;Definitiva;21/06/2023;508,21;771,19;244,54;115,5;0;Não;;Concluído;10/07/2023;5;10/07/2023;13/07/2023;0;7;4;6,27;19,77
2885;14/06/2023;Renault;Kangoo;324281;21/06/2023;Carnaxide;Definitiva;23/06/2023;718,45;1 015,24 €;389,99;198,76;0;Não;;Concluído;14/07/2023;6;14/07/2023;20/07/2023;0;9;7;10;26,03
2913;20/06/2023;Renault;Megane;104783;20/06/2023;Queluz;Definitiva;21/06/2023;321,11;307,5;172,3;134,77;0;Não;;Concluído;06/07/2023;2;06/07/2023;07/07/2023;0;3;4;4,42;7,88
2900;19/06/2023;SEAT;Leon;176301;20/06/2023;Queluz;Definitiva;21/06/2023;1 873,24 €;800,49;597,92;416,07;0;Não;;Concluído;10/07/2023;5;10/07/2023;14/07/2023;0;8,5;12;15,33;20,53
2903;19/06/2023;Volkswagen;Passat;82268;20/06/2023;Carnaxide;Definitiva;20/06/2023;512;327,03;130,32;91,03;0;Não;;Concluído;18/07/2023;3;18/07/2023;20/07/2023;0;2;2;3,34;8,39
2892;15/06/2023;Peugeot;Partner;180913;19/06/2023;Carnaxide;Definitiva;19/06/2023;684,67;761,43;630,63;346,89;0;Não;;Concluído;10/07/2023;5;10/07/2023;14/07/2023;0;9;8;16,17;19,52
2873;14/06/2023;Peugeot;Expert;14658;16/06/2023;Carnaxide;Definitiva;19/06/2023;468,09;351,44;216,72;86,05;0;Não;;Concluído;11/07/2023;4;11/07/2023;12/07/2023;0;3;4;5,56;9,01
2888;15/06/2023;BMW;Serie 4;201491;16/06/2023;Carnaxide;Definitiva;05/07/2023;884,33;191,17;253,32;129,97;0;Não;;Concluído;05/07/2023;3;05/07/2023;07/07/2023;0;3;3,5;6,5;4,9
2844;06/06/2023;BMW;X5;10440;16/06/2023;Carnaxide;Definitiva;23/06/2023;1 295,71 €;187,11;54,67;41,14;0;Não;;Concluído;10/07/2023;3;10/07/2023;11/07/2023;0;2;1;1,4;4,8
2838;05/06/2023;Mercedes-Benz;GLC SUV (253);0;06/06/2023;Carnaxide;Definitiva;16/06/2023;4 290,84 €;2 474,67 €;646,24;485,9;0;Não;;Concluído;20/06/2023;21;20/06/2023;11/07/2023;0;17;9;16,57;63,45
2871;14/06/2023;Ford;Transit;162240;16/06/2023;Carnaxide;Definitiva;16/06/2023;21,5;126,91;130,32;91,03;0;Não;;Concluído;11/07/2023;2;11/07/2023;12/07/2023;0;2;2;3,34;3,25
2872;14/06/2023;Renault;Megane;120561;16/06/2023;Carnaxide;Definitiva;16/06/2023;107,8;356,31;146,43;115,7;0;Não;;Concluído;12/07/2023;3;12/07/2023;13/07/2023;0;2,5;3;3,75;9,14
2861;14/06/2023;Peugeot;508;69651;15/06/2023;Queluz;Definitiva;16/06/2023;734,84;893,22;259,67;133,04;0;Não;;Concluído;10/07/2023;5;10/07/2023;14/07/2023;0;12;5;6,66;22,9
2876;14/06/2023;Nissan;Qashqai;102698;15/06/2023;Carnaxide;Definitiva;30/05/2023;1 546,49 €;434,41;244,54;118,21;0;Não;;Concluído;19/09/2023;4;19/09/2023;22/09/2023;0;4;4;6,27;11,14
2875;14/06/2023;Renault;Clio;92909;15/06/2023;Carnaxide;Definitiva;16/06/2023;239,83;200,12;120,07;70,93;0;Não;;Concluído;05/07/2023;3;05/07/2023;06/07/2023;0;2;2;3,08;5,13
2846;06/06/2023;Ford;Focus;147742;14/06/2023;Carnaxide;Definitiva;14/06/2023;357,64;156,19;114,22;80,9;0;Não;;Concluído;06/07/2023;2;06/07/2023;07/07/2023;0;1,5;2,5;2,93;4
2850;06/06/2023;Toyota;Hilux;66743;07/06/2023;Carnaxide;Definitiva;09/06/2023;425,51;190,36;88,83;27;0;Não;;Concluído;05/07/2023;3;05/07/2023;07/07/2023;0;2;1,5;2,28;4,88
2808;31/05/2023;Renault;Captur;24681;07/06/2023;Carnaxide;Definitiva;03/07/2023;315,67;29,29;0;0;0;Não;;Concluído;31/07/2023;2;31/07/2023;31/07/2023;0;0,5;0;0;0,75
2831;02/06/2023;Renault;Megane;84696;07/06/2023;Carnaxide;Definitiva;07/06/2023;1 007,39 €;1 769,78 €;517,87;342,85;0;Não;;Concluído;30/06/2023;9;30/06/2023;11/07/2023;0;16;10;13,28;45,38
2832;02/06/2023;BMW;iX3;3499;06/06/2023;Queluz;Definitiva;14/06/2023;153,86;117,96;169,37;106,03;0;Não;;Concluído;30/06/2023;1;30/06/2023;30/06/2023;0;1,5;3;4,34;3,02
2756;17/05/2023;Peugeot;208;102487;02/06/2023;Carnaxide;Definitiva;05/06/2023;612,07;307,5;237,7;135,82;0;Não;;Concluído;04/07/2023;4;04/07/2023;05/07/2023;0;4;5;6,09;7,88
2821;01/06/2023;Renault;Megane;20563;02/06/2023;Carnaxide;Definitiva;05/06/2023;1 039,97 €;122,03;70,29;90,89;0;Não;;Concluído;29/06/2023;2;29/06/2023;30/06/2023;0;2;1,5;1,8;3,13
2795;25/05/2023;Nissan;Qashqai;96947;01/06/2023;Carnaxide;Definitiva;02/06/2023;137,13;68,33;0;0;0;Não;;Concluído;28/06/2023;3;28/06/2023;29/06/2023;0;0,5;0;0;1,75
2799;26/05/2023;Opel;Corsa;146932;01/06/2023;Carnaxide;Definitiva;05/06/2023;770,86;73,21;68,33;86,1;0;Não;;Concluído;04/07/2023;2;04/07/2023;05/07/2023;0;1;1;1,75;1,88
2786;24/05/2023;Mercedes-Benz;Classe C (206);22203;31/05/2023;Queluz;Definitiva;01/06/2023;151,09;195,24;130,32;91,03;0;Não;;Concluído;29/06/2023;2;29/06/2023;30/06/2023;0;1,5;2;3,34;5,01
2780;24/05/2023;Volvo;V60;98966;30/05/2023;Carnaxide;Definitiva;30/05/2023;247,73;263,58;209,88;119,4;0;Não;;Concluído;28/06/2023;3;28/06/2023;30/06/2023;0;2,5;3,5;5,38;6,76
2797;26/05/2023;Volvo;XC40;57938;29/05/2023;Carnaxide;Definitiva;29/05/2023;209,23;419,77;501,77;329,91;0;Não;;Concluído;26/06/2023;5;26/06/2023;28/06/2023;0;4,5;7,5;12,87;10,76
2789;25/05/2023;Opel;Combo;39774;29/05/2023;Carnaxide;Definitiva;31/05/2023;327,12;1 010,37 €;464,18;236,52;0;Não;;Concluído;16/06/2023;6;16/06/2023;21/06/2023;0;12;9;11,9;25,91
2743;16/05/2023;Renault;Clio;62250;29/05/2023;Carnaxide;Definitiva;29/05/2023;503,56;73,22;59,55;55,12;0;Não;;Concluído;22/06/2023;2;22/06/2023;23/06/2023;0;1,5;1;1,53;1,88
2792;25/05/2023;Renault;Espace;348371;26/05/2023;Carnaxide;Definitiva;01/06/2023;631,81;302,62;120,07;70,93;0;Não;;Concluído;28/06/2023;3;28/06/2023;30/06/2023;0;3;2;3,08;7,76
2781;24/05/2023;SEAT;Ateca;51313;25/05/2023;Queluz;Definitiva;25/05/2023;120,4;707,74;251,86;96,83;0;Não;;Concluído;27/06/2023;4;27/06/2023;30/06/2023;0;8;3;6,46;18,15
2784;24/05/2023;BMW;Serie 1;91033;25/05/2023;Carnaxide;Definitiva;01/06/2023;285,28;390,48;213,79;121,21;0;Não;;Concluído;02/06/2023;4;02/06/2023;02/06/2023;0;4;3,5;5,48;10,01
2765;19/05/2023;Lexus;CT;73510;23/05/2023;Queluz;Definitiva;15/06/2023;198,65;190,36;161,07;76,36;0;Não;;Concluído;29/06/2023;2;29/06/2023;30/06/2023;0;2;2,5;4,13;4,88
2770;22/05/2023;Peugeot;208;27924;23/05/2023;Queluz;Definitiva;14/06/2023;317,61;414,89;188,89;109,26;0;Não;;Concluído;16/06/2023;3;16/06/2023;20/06/2023;0;4,5;4;4,84;10,64
2772;22/05/2023;Ford;Kuga;18939;23/05/2023;Carnaxide;Definitiva;23/05/2023;530,32;39,05;67,85;70,08;0;Não;;Concluído;15/06/2023;2;15/06/2023;15/06/2023;0;0,5;1;1,74;1
2752;17/05/2023;Renault;Megane;50495;23/05/2023;Carnaxide;Definitiva;23/05/2023;493,66;175,71;128,37;106,61;0;Não;;Concluído;21/06/2023;3;21/06/2023;22/06/2023;0;1,5;2,5;3,29;4,51
2754;17/05/2023;BMW;Serie 1;1880;22/05/2023;Carnaxide;Definitiva;22/05/2023;35,33;337,6;118,12;40,45;0;Não;;Concluído;14/06/2023;3;14/06/2023;16/06/2023;0;3;3,5;3,03;8,66
2667;04/05/2023;Peugeot;208;61130;19/05/2023;Queluz;Definitiva;20/06/2023;201,05;205,01;120,07;70,93;0;Não;;Concluído;17/07/2023;3;17/07/2023;18/07/2023;0;2;2,5;3,08;5,26
2735;15/05/2023;Opel;Crossland X;121384;19/05/2023;Carnaxide;Definitiva;22/05/2023;946,97;346,55;190,36;84,66;0;Não;;Concluído;05/06/2023;3;05/06/2023;07/06/2023;0;3,5;3,5;4,88;8,89
2761;18/05/2023;Nissan;Qashqai;72394;19/05/2023;Carnaxide;Definitiva;23/05/2023;2 113,13 €;1 327,63 €;402,68;223,43;0;Não;;Concluído;19/06/2023;5;19/06/2023;20/06/2023;0;9;8;10,33;34,04
2730;15/05/2023;Fiat;Fiorino;142736;18/05/2023;Carnaxide;Definitiva;06/06/2023;117,61;34,17;0;0;0;Não;;Concluído;15/06/2023;2;15/06/2023;15/06/2023;0;0,5;0;0;0,88
2692;09/05/2023;BMW;X2;56654;12/05/2023;Carnaxide;Definitiva;01/06/2023;833,87;724,02;349,97;183,43;0;Não;;Concluído;27/06/2023;6;27/06/2023;30/06/2023;0;10;5;8,97;18,56
2737;15/05/2023;Renault;Megane;33956;17/05/2023;Carnaxide;Definitiva;18/05/2023;2 929,6 €;219,65;261,13;197,78;0;Não;;Concluído;05/06/2023;3;05/06/2023;07/06/2023;0;3,5;3;6,7;5,63
2719;12/05/2023;Volvo;XC90;93899;17/05/2023;Carnaxide;Definitiva;19/05/2023;3 998,68 €;331,91;120,07;70,93;0;Não;;Concluído;14/06/2023;2;14/06/2023;15/06/2023;0;0,2;0;3,08;8,51
2718;12/05/2023;Volvo;XC90;93899;17/05/2023;Carnaxide;Definitiva;19/05/2023;3 998,68 €;331,91;120,07;70,93;0;Não;;Concluído;14/06/2023;3;14/06/2023;15/06/2023;0;2;2;3,08;8,51
2700;10/05/2023;Peugeot;5008;72386;16/05/2023;Carnaxide;Definitiva;17/05/2023;1 361,77 €;385,6;123,49;85,09;0;Não;;Concluído;20/06/2023;4;20/06/2023;21/06/2023;0;3;2,5;3,17;9,89
2701;10/05/2023;Citroen;Berlingo;56002;16/05/2023;Queluz;Definitiva;06/06/2023;287,44;24,41;0;0;0;Não;;Concluído;23/06/2023;1;23/06/2023;23/06/2023;0;0,5;0;0;0,63
2699;10/05/2023;BMW;Serie 5;50567;16/05/2023;Carnaxide;Definitiva;02/06/2023;2 621,09 €;345,75;130,32;91,03;0;Não;;Concluído;28/06/2023;3;28/06/2023;30/06/2023;0;3;2;3,34;8,87
2684;08/05/2023;Ford;Focus;142005;15/05/2023;Carnaxide;Definitiva;03/07/2023;529,74;248,93;186,45;89,45;0;Não;;Concluído;03/07/2023;3;03/07/2023;05/07/2023;0;4;3;4,78;6,38
2717;12/05/2023;DS;7 CROSSBACK;66374;15/05/2023;Carnaxide;Definitiva;15/05/2023;216,9;352,86;170,35;73,44;0;Não;;Concluído;31/07/2023;3;31/07/2023;01/08/2023;0;1,5;3;4,37;9,05
2696;09/05/2023;BMW;Serie 5;66924;15/05/2023;Carnaxide;Definitiva;15/05/2023;2 343,84 €;671,14;383,16;285,25;0;Não;;Concluído;20/06/2023;5;20/06/2023;22/06/2023;0;6;7;9,82;17,21
